,id,conversation_id,lang,text,edit_history_tweet_ids,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,in_reply_to_user_id,username
501,1927440048930128089,1927440048930128089,en,Web search is now available to all Claude users on our free plan. https://t.co/wNAlSrytvY,['1927440048930128089'],2025-05-27T19:01:32.000Z,348,100,2943,77,234,303463,,AnthropicAI
502,1925926110283313243,1925926102725202163,en,Read all 81 chapters and modify the accompanying art with Claude on https://t.co/HyMS0Ya507.,['1925926110283313243'],2025-05-23T14:45:41.000Z,203,46,1393,64,1374,167131,1353836358901501952,AnthropicAI
503,1925926102725202163,1925926102725202163,en,"THE WAY OF CODE, a project by @rickrubin in collaboration with Anthropic: https://t.co/Frh5szQf5y",['1925926102725202163'],2025-05-23T14:45:39.000Z,1248,463,10464,1029,6297,2635234,,AnthropicAI
504,1925633132176302381,1925633118104416587,en,"If you’d like to see these capabilities in action, catch up on the keynote from today’s conference, Code with Claude:

https://t.co/HWl3HlCg7S",['1925633132176302381'],2025-05-22T19:21:29.000Z,6,9,134,0,52,75630,1353836358901501952,AnthropicAI
505,1925633129999466833,1925633118104416587,en,"All four new features are available today in public beta on the Anthropic API. 

Read more and see our docs: https://t.co/ORKKNySF6b",['1925633129999466833'],2025-05-22T19:21:29.000Z,11,7,178,3,39,53183,1353836358901501952,AnthropicAI
506,1925633128174899453,1925633118104416587,en,"In addition to the standard 5-minute prompt caching TTL, we now offer an extended 1-hour TTL.

This reduces costs by up to 90% and reduces latency by up to 85% for long prompts, making extended agent workflows more practical.",['1925633128174899453'],2025-05-22T19:21:28.000Z,4,2,81,2,9,8939,1353836358901501952,AnthropicAI
507,1925633126304223650,1925633118104416587,en,"The Files API lets you upload documents once and reference them repeatedly across conversations.

This simplifies workflows for apps working with knowledge bases, technical documentation, or datasets.",['1925633126304223650'],2025-05-22T19:21:28.000Z,6,1,82,0,6,8334,1353836358901501952,AnthropicAI
508,1925633122172842104,1925633118104416587,en,"With the MCP connector, developers can connect Claude to any remote MCP server without writing client code. 

Just add a server URL to your API request and Claude handles tool discovery, execution, and error management automatically. https://t.co/Z6XRlNAnA8",['1925633122172842104'],2025-05-22T19:21:27.000Z,10,3,185,10,61,37870,1353836358901501952,AnthropicAI
509,1925633120168005849,1925633118104416587,en,"The code execution tool turns Claude from a code-writing assistant into a data analyst.

Claude can run Python code, create visualizations, and analyze data directly within API calls.",['1925633120168005849'],2025-05-22T19:21:27.000Z,7,5,105,2,8,10961,1353836358901501952,AnthropicAI
510,1925633118104416587,1925633118104416587,en,"Today, we're announcing four new capabilities on the Anthropic API to help developers build more powerful AI agents.

A code execution tool, MCP connector, Files API, and extended prompt caching: https://t.co/Ie9EcOrf0M",['1925633118104416587'],2025-05-22T19:21:26.000Z,308,69,2581,43,714,266399,,AnthropicAI
511,1925620468100264326,1925591505332576377,en,"Here's the moment our CEO, @DarioAmodei, took to the stage at Code with Claude—our first developer conference. 

Watch the livestream to see everything we've shipped: https://t.co/xnvkfXZJqe https://t.co/KAkSYmFCRx",['1925620468100264326'],2025-05-22T18:31:10.000Z,36,23,431,9,95,62707,1353836358901501952,AnthropicAI
512,1925591525372961127,1925591505332576377,en,"Both Claude 4 models are available today for all paid plans. Additionally, Claude Sonnet 4 is available on the free plan.

For even more details, see the full announcement: https://t.co/wxgEmwEXDc.",['1925591525372961127'],2025-05-22T16:36:10.000Z,76,21,758,25,70,163918,1353836358901501952,AnthropicAI
513,1925591523502301353,1925591505332576377,en,"But it's not just coding.

Claude 4 models operate with sustained focus and full context via deep integrations.

Watch our team work through a full day with Claude, conducting extended research, prototyping applications, and orchestrating complex project plans. https://t.co/4kPpDiKf2a",['1925591523502301353'],2025-05-22T16:36:09.000Z,36,14,699,15,232,84970,1353836358901501952,AnthropicAI
514,1925591519882555814,1925591505332576377,en,"Claude Code is now generally available.

We're bringing Claude to more of your development workflow—in the terminal, your favorite IDEs, and running in the background with the Claude Code SDK. https://t.co/K8YO177sHL",['1925591519882555814'],2025-05-22T16:36:08.000Z,53,15,813,24,131,134380,1353836358901501952,AnthropicAI
515,1925591518175535535,1925591505332576377,en,"Claude Sonnet 4 is a significant upgrade to Claude Sonnet 3.7.

It delivers superior coding and reasoning, all while offering greater control over how eagerly it implements changes.",['1925591518175535535'],2025-05-22T16:36:08.000Z,23,10,681,4,25,74256,1353836358901501952,AnthropicAI
516,1925591513750471056,1925591505332576377,en,"Both Claude 4 models are state-of-the-art on SWE-bench Verified, which measures how models solve real software issues.

As the best coding model, Claude Opus 4 can work continuously for hours on complex, long-running tasks—significantly expanding what AI agents can do. https://t.co/04jL073GJy",['1925591513750471056'],2025-05-22T16:36:07.000Z,57,20,879,27,62,130506,1353836358901501952,AnthropicAI
517,1925591509870813670,1925591505332576377,en,"Claude Opus 4 and Sonnet 4 are hybrid models offering two modes: near-instant responses and extended thinking for deeper reasoning.

Both models can also alternate between reasoning and tool use—like web search—to improve responses. https://t.co/4PKfCsPHva",['1925591509870813670'],2025-05-22T16:36:06.000Z,40,9,865,2,44,101291,1353836358901501952,AnthropicAI
518,1925591505332576377,1925591505332576377,en,"Introducing the next generation: Claude Opus 4 and Claude Sonnet 4.

Claude Opus 4 is our most powerful model yet, and the world’s best coding model.

Claude Sonnet 4 is a significant upgrade from its predecessor, delivering superior coding and reasoning. https://t.co/MJtczIvGE9",['1925591505332576377'],2025-05-22T16:36:05.000Z,3179,934,20793,1491,3507,4277502,,AnthropicAI
519,1925239440420831516,1925239440420831516,en,Join us from 9:30am PT tomorrow: https://t.co/3lSlYKqQCT.,['1925239440420831516'],2025-05-21T17:17:06.000Z,394,225,3832,387,640,1040593,,AnthropicAI
520,1923062116073816267,1923062113741770905,en,"Download our mobile app to get started: https://t.co/kvn5yp6fAl

https://t.co/5SaR0ZhyZu",['1923062116073816267'],2025-05-15T17:05:11.000Z,9,16,154,3,12,81876,1353836358901501952,AnthropicAI
521,1923062113741770905,1923062113741770905,en,"Research is now available on mobile.

Claude can research across the web and Google Workspace, delivering comprehensive reports complete with citations from hundreds of sources. https://t.co/eBTtGnsyK8",['1923062113741770905'],2025-05-15T17:05:11.000Z,165,102,1647,49,267,253897,,AnthropicAI
522,1922683414483771631,1922683412592173372,en,"Some future models may require the advanced ""AI Safety Level 3"" protections outlined in our Responsible Scaling Policy. 

This bug bounty initiative will help us make these protections even more robust.

Read more: https://t.co/ZEnZffc7fd",['1922683414483771631'],2025-05-14T16:00:22.000Z,12,16,175,5,30,48075,1353836358901501952,AnthropicAI
523,1922683412592173372,1922683412592173372,en,"We're launching a new bug bounty initiative to stress-test an updated version of our anti-jailbreaking system before it’s publicly deployed.

The program, in partnership with @Hacker0x01, runs through Sunday.",['1922683412592173372'],2025-05-14T16:00:21.000Z,86,58,1045,22,148,119252,,AnthropicAI
524,1920209434313175061,1920209430529900791,en,"Every response using web search includes citations. This is particularly valuable for more sensitive use cases that require accuracy &amp; accountability.

You can further control responses by allowing or blocking specific domains. Get started with the docs: https://t.co/AkWzAHxytT",['1920209434313175061'],2025-05-07T20:09:39.000Z,6,10,108,0,16,38077,1353836358901501952,AnthropicAI
525,1920209432316723421,1920209430529900791,en,"With web search enabled, Claude uses its own reasoning to determine whether a search would help inform a more accurate response.

Claude can also operate agentically and conduct multiple searches, using earlier results to inform subsequent queries. https://t.co/2WX8JvOtJL",['1920209432316723421'],2025-05-07T20:09:39.000Z,13,11,162,4,17,52349,1353836358901501952,AnthropicAI
526,1920209430529900791,1920209430529900791,en,"Web search is now available on our API.

Developers can augment Claude's comprehensive knowledge with up-to-date data. https://t.co/pRQf0ZKXUZ",['1920209430529900791'],2025-05-07T20:09:38.000Z,216,71,1706,76,356,212933,,AnthropicAI
527,1918346819169374470,1918346817378431022,en,"You can also drop a web link in any chat and Claude will fetch the content for you.

Try it out: https://t.co/uLbS2JMEK9",['1918346819169374470'],2025-05-02T16:48:17.000Z,6,16,201,4,34,42363,1353836358901501952,AnthropicAI
528,1918346817378431022,1918346817378431022,en,"Web search is available worldwide for all paid plans.

For everyday tasks, Claude runs quick searches. For more complex questions, it explores multiple sources, including Google Workspace. https://t.co/wNAlSrytvY",['1918346817378431022'],2025-05-02T16:48:17.000Z,213,92,1712,70,261,955958,,AnthropicAI
529,1917972755598749983,1917972747000692919,en,"Both Integrations and Research are available today in beta for Max, Team, and Enterprise plans.

We will soon bring both features to the Pro plan.

Read more: https://t.co/B9akjzgsVO",['1917972755598749983'],2025-05-01T16:01:53.000Z,27,19,360,17,65,73066,1353836358901501952,AnthropicAI
530,1917972753916797111,1917972747000692919,en,"Claude now automatically determines when to search and how deeply to investigate.

With Research mode toggled on, Claude researches for up to 45 minutes across hundreds of sources (including connected apps) before delivering a report, complete with citations. https://t.co/fVxrP0VMlu",['1917972753916797111'],2025-05-01T16:01:53.000Z,46,12,508,31,95,188043,1353836358901501952,AnthropicAI
531,1917972749743432096,1917972747000692919,en,"With Integrations, you can connect Claude to Asana, Intercom, Linear, Zapier, and more.

Or developers can create their own to connect with any tool, in as little as 30 minutes. https://t.co/mq38cwTVLf",['1917972749743432096'],2025-05-01T16:01:52.000Z,37,16,488,36,98,124133,1353836358901501952,AnthropicAI
532,1917972747000692919,1917972747000692919,en,"Today we're announcing Integrations, a new way to connect your apps and tools to Claude.

We're also expanding Claude's Research capabilities with an advanced mode that searches the web, your Google Workspace, and now your Integrations too. https://t.co/zSvPBZYq43",['1917972747000692919'],2025-05-01T16:01:51.000Z,543,179,3773,238,1376,1185802,,AnthropicAI
533,1916873307170771412,1916873304914149636,en,The Anthropic Economic Advisory Council will advise us on AI's impact on labor markets and economic growth. Read more here: https://t.co/0R2Nx0OVA9,['1916873307170771412'],2025-04-28T15:13:04.000Z,5,10,97,3,11,30825,1353836358901501952,AnthropicAI
534,1916873304914149636,1916873304914149636,en,"To support our work in analyzing AI’s economic impacts, we’re pleased to announce the formation of the Anthropic Economic Advisory Council. 

This group of distinguished economists will provide input on new areas of research for our Economic Index. https://t.co/6ntkQlOI5m",['1916873304914149636'],2025-04-28T15:13:04.000Z,104,41,593,8,108,116154,,AnthropicAI
535,1916871428067967282,1916871403497811970,en,"If you’d like to help us explore how AI is impacting the labor market, in coding-related jobs and beyond, you can apply to join our team: https://t.co/ECpWid786m and https://t.co/nvNeo4Ipf7",['1916871428067967282'],2025-04-28T15:05:36.000Z,5,2,83,1,14,28072,1353836358901501952,AnthropicAI
536,1916871426088358199,1916871403497811970,en,"AI systems are extremely new. But coding is among the most developed uses of AI in the economy. That makes it worth watching.

Software development might be a leading indicator, giving us an early glimpse of how other occupations might change with AI.",['1916871426088358199'],2025-04-28T15:05:36.000Z,6,10,99,2,10,30913,1353836358901501952,AnthropicAI
537,1916871421696917613,1916871403497811970,en,"In a preliminary analysis, we looked at the kinds of projects developers worked on using Claude.

Startups are the main early adopters of Claude Code. This might reflect nimbler, smaller businesses using cutting-edge tools that potentially give them a competitive edge. https://t.co/P0Jlbxz06f",['1916871421696917613'],2025-04-28T15:05:35.000Z,6,4,74,2,6,6302,1353836358901501952,AnthropicAI
